0.1, -2.0959032742893844
0.2, -1.4649735207179269
0.3, -1.0959032742893846
0.4, -0.8340437671464696
0.5, -0.6309297535714574
0.6, -0.4649735207179272
0.7, -0.32465952512796237
0.8, -0.20311401357501224
0.9, -0.09590327428938458
1.0, 0.0
1.1, 0.08675506435475354
1.2, 0.16595623285353023
1.3, 0.23881424518340807
1.4, 0.30627022844349505
1.5, 0.3690702464285425
1.6, 0.4278157399964452
1.7, 0.4829986488731812
1.8, 0.5350264792820728
1.9, 0.5842405849569906
2.0, 0.6309297535714574
2.1, 0.6753404748720376
2.2, 0.717684817926211
2.3, 0.7581465559108863
2.4, 0.7968859864249875
2.5, 0.8340437671464697
2.6, 0.8697439987548654
2.7, 0.9040967257106154
2.8, 0.9371999820149524
2.9, 0.9691414778212779
3.0, 1.0
3.1, 1.0298465829676302
3.2, 1.0587454935679026
3.3, 1.0867550643547534
3.4, 1.1139284024446385
3.5, 1.1403139955899648
3.6, 1.16595623285353
3.7, 1.1908958539288883
3.8, 1.215170338528448
3.9, 1.2388142451834079
4.0, 1.2618595071429148
4.1, 1.2843356917305706
4.2, 1.306270228443495
4.3, 1.3276886102082948
4.4, 1.3486145714976683
4.5, 1.3690702464285425
4.6, 1.3890763094823437
4.7, 1.4086521010903519
4.8, 1.427815739996445
4.9, 1.4465842240334599
5.0, 1.4649735207179269
