0.1, -2.3025850929940455
0.2, -1.6094379124341003
0.3, -1.2039728043259361
0.4, -0.916290731874155
0.5, -0.6931471805599453
0.6, -0.5108256237659907
0.7, -0.35667494393873245
0.8, -0.2231435513142097
0.9, -0.10536051565782628
1.0, 0.0
1.1, 0.09531017980432493
1.2, 0.1823215567939546
1.3, 0.26236426446749106
1.4, 0.3364722366212129
1.5, 0.4054651081081644
1.6, 0.47000362924573563
1.7, 0.5306282510621704
1.8, 0.5877866649021191
1.9, 0.6418538861723947
2.0, 0.6931471805599453
2.1, 0.7419373447293773
2.2, 0.7884573603642703
2.3, 0.8329091229351039
2.4, 0.8754687373538999
2.5, 0.9162907318741551
2.6, 0.9555114450274363
2.7, 0.9932517730102834
2.8, 1.0296194171811581
2.9, 1.0647107369924282
3.0, 1.0986122886681098
3.1, 1.1314021114911006
3.2, 1.1631508098056809
3.3, 1.1939224684724346
3.4, 1.2237754316221157
3.5, 1.252762968495368
3.6, 1.2809338454620642
3.7, 1.308332819650179
3.8, 1.33500106673234
3.9, 1.3609765531356006
4.0, 1.3862943611198906
4.1, 1.410986973710262
4.2, 1.4350845252893227
4.3, 1.4586150226995167
4.4, 1.4816045409242156
4.5, 1.5040773967762742
4.6, 1.5260563034950492
4.7, 1.547562508716013
4.8, 1.5686159179138452
4.9, 1.589235205116581
5.0, 1.6094379124341003
